Date,predictions(m)
2022-07-03 04:30 PDT,4.09
2022-07-03 04:45 PDT,4.08
2022-07-03 05:00 PDT,4.05
2022-07-03 05:15 PDT,4.01
2022-07-03 05:30 PDT,3.95
2022-07-03 05:45 PDT,3.87
2022-07-03 06:00 PDT,3.77
2022-07-03 06:15 PDT,3.66
2022-07-03 06:30 PDT,3.53
2022-07-03 06:45 PDT,3.38
2022-07-03 07:00 PDT,3.23
2022-07-03 07:15 PDT,3.06
2022-07-03 07:30 PDT,2.89
2022-07-03 07:45 PDT,2.71
2022-07-03 08:00 PDT,2.54
2022-07-03 08:15 PDT,2.37
2022-07-03 08:30 PDT,2.2
2022-07-03 08:45 PDT,2.04
2022-07-03 09:00 PDT,1.89
2022-07-03 09:15 PDT,1.75
2022-07-03 09:30 PDT,1.61
2022-07-03 09:45 PDT,1.48
2022-07-03 10:00 PDT,1.37
2022-07-03 10:15 PDT,1.26
2022-07-03 10:30 PDT,1.17
2022-07-03 10:45 PDT,1.09
2022-07-03 11:00 PDT,1.03
2022-07-03 11:15 PDT,0.99
2022-07-03 11:30 PDT,0.97
2022-07-03 11:45 PDT,0.97
2022-07-03 12:00 PDT,1
2022-07-03 12:15 PDT,1.05
2022-07-03 12:30 PDT,1.13
2022-07-03 12:45 PDT,1.23
2022-07-03 13:00 PDT,1.34
2022-07-03 13:15 PDT,1.47
2022-07-03 13:30 PDT,1.62
2022-07-03 13:45 PDT,1.77
2022-07-03 14:00 PDT,1.92
2022-07-03 14:15 PDT,2.08
2022-07-03 14:30 PDT,2.23
2022-07-03 14:45 PDT,2.38
2022-07-03 15:00 PDT,2.53
2022-07-03 15:15 PDT,2.68
2022-07-03 15:30 PDT,2.82
2022-07-03 15:45 PDT,2.96
2022-07-03 16:00 PDT,3.09
2022-07-03 16:15 PDT,3.22
2022-07-03 16:30 PDT,3.35
2022-07-03 16:45 PDT,3.46
2022-07-03 17:00 PDT,3.57
2022-07-03 17:15 PDT,3.66
2022-07-03 17:30 PDT,3.74
2022-07-03 17:45 PDT,3.8
2022-07-03 18:00 PDT,3.84
2022-07-03 18:15 PDT,3.86
2022-07-03 18:30 PDT,3.86
2022-07-03 18:45 PDT,3.83
2022-07-03 19:00 PDT,3.78
2022-07-03 19:15 PDT,3.72
2022-07-03 19:30 PDT,3.64
2022-07-03 19:45 PDT,3.55
2022-07-03 20:00 PDT,3.45
2022-07-03 20:15 PDT,3.36
2022-07-03 20:30 PDT,3.26
2022-07-03 20:45 PDT,3.16
2022-07-03 21:00 PDT,3.07
2022-07-03 21:15 PDT,2.99
2022-07-03 21:30 PDT,2.91
2022-07-03 21:45 PDT,2.84
2022-07-03 22:00 PDT,2.78
2022-07-03 22:15 PDT,2.72
2022-07-03 22:30 PDT,2.66
2022-07-03 22:45 PDT,2.62
2022-07-03 23:00 PDT,2.58
2022-07-03 23:15 PDT,2.55
2022-07-03 23:30 PDT,2.53
2022-07-03 23:45 PDT,2.52
2022-07-04 00:00 PDT,2.53
2022-07-04 00:15 PDT,2.56
2022-07-04 00:30 PDT,2.6
2022-07-04 00:45 PDT,2.65
2022-07-04 01:00 PDT,2.72
2022-07-04 01:15 PDT,2.81
2022-07-04 01:30 PDT,2.9
2022-07-04 01:45 PDT,3.01
2022-07-04 02:00 PDT,3.12
2022-07-04 02:15 PDT,3.22
2022-07-04 02:30 PDT,3.33
2022-07-04 02:45 PDT,3.43
2022-07-04 03:00 PDT,3.52
2022-07-04 03:15 PDT,3.6
2022-07-04 03:30 PDT,3.68
2022-07-04 03:45 PDT,3.74
2022-07-04 04:00 PDT,3.79
2022-07-04 04:15 PDT,3.84
2022-07-04 04:30 PDT,3.87
2022-07-04 04:45 PDT,3.89
2022-07-04 05:00 PDT,3.91
2022-07-04 05:15 PDT,3.91
2022-07-04 05:30 PDT,3.9
2022-07-04 05:45 PDT,3.87
2022-07-04 06:00 PDT,3.83
2022-07-04 06:15 PDT,3.77
2022-07-04 06:30 PDT,3.7
2022-07-04 06:45 PDT,3.61
2022-07-04 07:00 PDT,3.5
2022-07-04 07:15 PDT,3.37
2022-07-04 07:30 PDT,3.24
2022-07-04 07:45 PDT,3.09
2022-07-04 08:00 PDT,2.93
2022-07-04 08:15 PDT,2.77
2022-07-04 08:30 PDT,2.61
2022-07-04 08:45 PDT,2.45
2022-07-04 09:00 PDT,2.3
2022-07-04 09:15 PDT,2.15
2022-07-04 09:30 PDT,2.01
2022-07-04 09:45 PDT,1.88
2022-07-04 10:00 PDT,1.76
2022-07-04 10:15 PDT,1.64
2022-07-04 10:30 PDT,1.53
2022-07-04 10:45 PDT,1.44
2022-07-04 11:00 PDT,1.35
2022-07-04 11:15 PDT,1.28
2022-07-04 11:30 PDT,1.22
2022-07-04 11:45 PDT,1.18
2022-07-04 12:00 PDT,1.16
2022-07-04 12:15 PDT,1.16
2022-07-04 12:30 PDT,1.17
2022-07-04 12:45 PDT,1.21
2022-07-04 13:00 PDT,1.28
2022-07-04 13:15 PDT,1.36
2022-07-04 13:30 PDT,1.46
2022-07-04 13:45 PDT,1.58
2022-07-04 14:00 PDT,1.71
2022-07-04 14:15 PDT,1.85
2022-07-04 14:30 PDT,2
2022-07-04 14:45 PDT,2.14
2022-07-04 15:00 PDT,2.29
2022-07-04 15:15 PDT,2.44
2022-07-04 15:30 PDT,2.58
2022-07-04 15:45 PDT,2.72
2022-07-04 16:00 PDT,2.85
2022-07-04 16:15 PDT,2.98
2022-07-04 16:30 PDT,3.11
2022-07-04 16:45 PDT,3.23
2022-07-04 17:00 PDT,3.34
2022-07-04 17:15 PDT,3.46
2022-07-04 17:30 PDT,3.56
2022-07-04 17:45 PDT,3.65
2022-07-04 18:00 PDT,3.74
2022-07-04 18:15 PDT,3.8
2022-07-04 18:30 PDT,3.85
2022-07-04 18:45 PDT,3.88
2022-07-04 19:00 PDT,3.89
2022-07-04 19:15 PDT,3.88
2022-07-04 19:30 PDT,3.84
2022-07-04 19:45 PDT,3.79
2022-07-04 20:00 PDT,3.72
2022-07-04 20:15 PDT,3.64
2022-07-04 20:30 PDT,3.55
2022-07-04 20:45 PDT,3.46
2022-07-04 21:00 PDT,3.36
2022-07-04 21:15 PDT,3.26
2022-07-04 21:30 PDT,3.17
2022-07-04 21:45 PDT,3.08
2022-07-04 22:00 PDT,3
2022-07-04 22:15 PDT,2.92
2022-07-04 22:30 PDT,2.84
2022-07-04 22:45 PDT,2.78
2022-07-04 23:00 PDT,2.71
2022-07-04 23:15 PDT,2.65
2022-07-04 23:30 PDT,2.6
2022-07-04 23:45 PDT,2.55
2022-07-05 00:00 PDT,2.52
2022-07-05 00:15 PDT,2.49
2022-07-05 00:30 PDT,2.47
2022-07-05 00:45 PDT,2.47
2022-07-05 01:00 PDT,2.48
2022-07-05 01:15 PDT,2.5
2022-07-05 01:30 PDT,2.54
2022-07-05 01:45 PDT,2.6
2022-07-05 02:00 PDT,2.67
2022-07-05 02:15 PDT,2.75
2022-07-05 02:30 PDT,2.84
2022-07-05 02:45 PDT,2.94
2022-07-05 03:00 PDT,3.03
2022-07-05 03:15 PDT,3.13
2022-07-05 03:30 PDT,3.22
2022-07-05 03:45 PDT,3.31
2022-07-05 04:00 PDT,3.38
2022-07-05 04:15 PDT,3.45
2022-07-05 04:30 PDT,3.52
2022-07-05 04:45 PDT,3.57
2022-07-05 05:00 PDT,3.61
2022-07-05 05:15 PDT,3.65
2022-07-05 05:30 PDT,3.68
2022-07-05 05:45 PDT,3.69
2022-07-05 06:00 PDT,3.7
2022-07-05 06:15 PDT,3.69
2022-07-05 06:30 PDT,3.67
2022-07-05 06:45 PDT,3.64
2022-07-05 07:00 PDT,3.59
2022-07-05 07:15 PDT,3.53
2022-07-05 07:30 PDT,3.45
2022-07-05 07:45 PDT,3.35
2022-07-05 08:00 PDT,3.24
2022-07-05 08:15 PDT,3.12
2022-07-05 08:30 PDT,2.99
2022-07-05 08:45 PDT,2.85
2022-07-05 09:00 PDT,2.71
2022-07-05 09:15 PDT,2.57
2022-07-05 09:30 PDT,2.43
2022-07-05 09:45 PDT,2.3
2022-07-05 10:00 PDT,2.17
2022-07-05 10:15 PDT,2.05
2022-07-05 10:30 PDT,1.94
2022-07-05 10:45 PDT,1.84
2022-07-05 11:00 PDT,1.74
2022-07-05 11:15 PDT,1.66
2022-07-05 11:30 PDT,1.58
2022-07-05 11:45 PDT,1.51
2022-07-05 12:00 PDT,1.46
2022-07-05 12:15 PDT,1.42
2022-07-05 12:30 PDT,1.39
2022-07-05 12:45 PDT,1.38
2022-07-05 13:00 PDT,1.39
2022-07-05 13:15 PDT,1.42
2022-07-05 13:30 PDT,1.46
2022-07-05 13:45 PDT,1.53
2022-07-05 14:00 PDT,1.61
2022-07-05 14:15 PDT,1.72
2022-07-05 14:30 PDT,1.83
2022-07-05 14:45 PDT,1.96
2022-07-05 15:00 PDT,2.09
2022-07-05 15:15 PDT,2.23
2022-07-05 15:30 PDT,2.37
2022-07-05 15:45 PDT,2.51
2022-07-05 16:00 PDT,2.64
2022-07-05 16:15 PDT,2.78
2022-07-05 16:30 PDT,2.9
2022-07-05 16:45 PDT,3.03
2022-07-05 17:00 PDT,3.15
2022-07-05 17:15 PDT,3.26
2022-07-05 17:30 PDT,3.38
2022-07-05 17:45 PDT,3.48
2022-07-05 18:00 PDT,3.58
2022-07-05 18:15 PDT,3.67
2022-07-05 18:30 PDT,3.75
2022-07-05 18:45 PDT,3.82
2022-07-05 19:00 PDT,3.88
2022-07-05 19:15 PDT,3.92
2022-07-05 19:30 PDT,3.94
2022-07-05 19:45 PDT,3.94
2022-07-05 20:00 PDT,3.92
2022-07-05 20:15 PDT,3.89
2022-07-05 20:30 PDT,3.83
2022-07-05 20:45 PDT,3.76
2022-07-05 21:00 PDT,3.68
2022-07-05 21:15 PDT,3.59
2022-07-05 21:30 PDT,3.49
2022-07-05 21:45 PDT,3.39
2022-07-05 22:00 PDT,3.29
2022-07-05 22:15 PDT,3.2
2022-07-05 22:30 PDT,3.1
2022-07-05 22:45 PDT,3.01
2022-07-05 23:00 PDT,2.93
2022-07-05 23:15 PDT,2.84
2022-07-05 23:30 PDT,2.77
2022-07-05 23:45 PDT,2.69
2022-07-06 00:00 PDT,2.62
2022-07-06 00:15 PDT,2.56
2022-07-06 00:30 PDT,2.5
2022-07-06 00:45 PDT,2.44
2022-07-06 01:00 PDT,2.4
2022-07-06 01:15 PDT,2.37
2022-07-06 01:30 PDT,2.34
2022-07-06 01:45 PDT,2.34
2022-07-06 02:00 PDT,2.34
2022-07-06 02:15 PDT,2.37
2022-07-06 02:30 PDT,2.41
2022-07-06 02:45 PDT,2.46
2022-07-06 03:00 PDT,2.52
2022-07-06 03:15 PDT,2.6
2022-07-06 03:30 PDT,2.68
2022-07-06 03:45 PDT,2.77
2022-07-06 04:00 PDT,2.86
2022-07-06 04:15 PDT,2.95
2022-07-06 04:30 PDT,3.03
2022-07-06 04:45 PDT,3.11
2022-07-06 05:00 PDT,3.18
2022-07-06 05:15 PDT,3.25
2022-07-06 05:30 PDT,3.3
2022-07-06 05:45 PDT,3.35
2022-07-06 06:00 PDT,3.4
2022-07-06 06:15 PDT,3.43
2022-07-06 06:30 PDT,3.45
2022-07-06 06:45 PDT,3.47
2022-07-06 07:00 PDT,3.47
2022-07-06 07:15 PDT,3.47
2022-07-06 07:30 PDT,3.45
2022-07-06 07:45 PDT,3.42
2022-07-06 08:00 PDT,3.37
2022-07-06 08:15 PDT,3.32
2022-07-06 08:30 PDT,3.24
2022-07-06 08:45 PDT,3.16
2022-07-06 09:00 PDT,3.06
2022-07-06 09:15 PDT,2.96
2022-07-06 09:30 PDT,2.85
2022-07-06 09:45 PDT,2.73
2022-07-06 10:00 PDT,2.61
2022-07-06 10:15 PDT,2.5
2022-07-06 10:30 PDT,2.39
2022-07-06 10:45 PDT,2.28
2022-07-06 11:00 PDT,2.18
2022-07-06 11:15 PDT,2.08
2022-07-06 11:30 PDT,2
2022-07-06 11:45 PDT,1.92
2022-07-06 12:00 PDT,1.85
2022-07-06 12:15 PDT,1.79
2022-07-06 12:30 PDT,1.73
2022-07-06 12:45 PDT,1.69
2022-07-06 13:00 PDT,1.66
2022-07-06 13:15 PDT,1.65
2022-07-06 13:30 PDT,1.64
2022-07-06 13:45 PDT,1.66
2022-07-06 14:00 PDT,1.68
2022-07-06 14:15 PDT,1.73
2022-07-06 14:30 PDT,1.79
2022-07-06 14:45 PDT,1.87
2022-07-06 15:00 PDT,1.97
2022-07-06 15:15 PDT,2.07
2022-07-06 15:30 PDT,2.19
2022-07-06 15:45 PDT,2.31
2022-07-06 16:00 PDT,2.44
2022-07-06 16:15 PDT,2.58
2022-07-06 16:30 PDT,2.71
2022-07-06 16:45 PDT,2.84
2022-07-06 17:00 PDT,2.97
2022-07-06 17:15 PDT,3.09
2022-07-06 17:30 PDT,3.21
2022-07-06 17:45 PDT,3.32
2022-07-06 18:00 PDT,3.43
2022-07-06 18:15 PDT,3.53
2022-07-06 18:30 PDT,3.63
2022-07-06 18:45 PDT,3.72
2022-07-06 19:00 PDT,3.8
2022-07-06 19:15 PDT,3.87
2022-07-06 19:30 PDT,3.93
2022-07-06 19:45 PDT,3.98
2022-07-06 20:00 PDT,4.01
2022-07-06 20:15 PDT,4.03
2022-07-06 20:30 PDT,4.02
2022-07-06 20:45 PDT,4
2022-07-06 21:00 PDT,3.96
2022-07-06 21:15 PDT,3.91
2022-07-06 21:30 PDT,3.84
2022-07-06 21:45 PDT,3.75
2022-07-06 22:00 PDT,3.66
2022-07-06 22:15 PDT,3.56
2022-07-06 22:30 PDT,3.45
2022-07-06 22:45 PDT,3.34
2022-07-06 23:00 PDT,3.23
2022-07-06 23:15 PDT,3.13
2022-07-06 23:30 PDT,3.02
2022-07-06 23:45 PDT,2.92
2022-07-07 00:00 PDT,2.83
2022-07-07 00:15 PDT,2.73
2022-07-07 00:30 PDT,2.64
2022-07-07 00:45 PDT,2.56
2022-07-07 01:00 PDT,2.47
2022-07-07 01:15 PDT,2.39
2022-07-07 01:30 PDT,2.32
2022-07-07 01:45 PDT,2.26
2022-07-07 02:00 PDT,2.2
2022-07-07 02:15 PDT,2.16
2022-07-07 02:30 PDT,2.13
2022-07-07 02:45 PDT,2.12
2022-07-07 03:00 PDT,2.12
2022-07-07 03:15 PDT,2.14
2022-07-07 03:30 PDT,2.17
2022-07-07 03:45 PDT,2.22
2022-07-07 04:00 PDT,2.28
2022-07-07 04:15 PDT,2.36
2022-07-07 04:30 PDT,2.44
2022-07-07 04:45 PDT,2.52
2022-07-07 05:00 PDT,2.61
2022-07-07 05:15 PDT,2.7
2022-07-07 05:30 PDT,2.78
2022-07-07 05:45 PDT,2.86
2022-07-07 06:00 PDT,2.93
2022-07-07 06:15 PDT,3
2022-07-07 06:30 PDT,3.06
2022-07-07 06:45 PDT,3.12
2022-07-07 07:00 PDT,3.16
2022-07-07 07:15 PDT,3.2
2022-07-07 07:30 PDT,3.23
2022-07-07 07:45 PDT,3.26
2022-07-07 08:00 PDT,3.27
2022-07-07 08:15 PDT,3.28
2022-07-07 08:30 PDT,3.27
2022-07-07 08:45 PDT,3.26
2022-07-07 09:00 PDT,3.23
2022-07-07 09:15 PDT,3.19
2022-07-07 09:30 PDT,3.14
2022-07-07 09:45 PDT,3.07
2022-07-07 10:00 PDT,3
2022-07-07 10:15 PDT,2.92
2022-07-07 10:30 PDT,2.83
2022-07-07 10:45 PDT,2.74
2022-07-07 11:00 PDT,2.65
2022-07-07 11:15 PDT,2.55
2022-07-07 11:30 PDT,2.47
2022-07-07 11:45 PDT,2.38
2022-07-07 12:00 PDT,2.3
2022-07-07 12:15 PDT,2.23
2022-07-07 12:30 PDT,2.16
2022-07-07 12:45 PDT,2.1
2022-07-07 13:00 PDT,2.04
2022-07-07 13:15 PDT,2
2022-07-07 13:30 PDT,1.96
2022-07-07 13:45 PDT,1.94
2022-07-07 14:00 PDT,1.92
2022-07-07 14:15 PDT,1.92
2022-07-07 14:30 PDT,1.93
2022-07-07 14:45 PDT,1.95
2022-07-07 15:00 PDT,1.99
2022-07-07 15:15 PDT,2.04
2022-07-07 15:30 PDT,2.11
2022-07-07 15:45 PDT,2.19
2022-07-07 16:00 PDT,2.29
2022-07-07 16:15 PDT,2.4
2022-07-07 16:30 PDT,2.51
2022-07-07 16:45 PDT,2.64
2022-07-07 17:00 PDT,2.76
2022-07-07 17:15 PDT,2.89
2022-07-07 17:30 PDT,3.02
2022-07-07 17:45 PDT,3.14
2022-07-07 18:00 PDT,3.27
2022-07-07 18:15 PDT,3.38
2022-07-07 18:30 PDT,3.49
2022-07-07 18:45 PDT,3.6
2022-07-07 19:00 PDT,3.7
2022-07-07 19:15 PDT,3.79
2022-07-07 19:30 PDT,3.87
2022-07-07 19:45 PDT,3.94
2022-07-07 20:00 PDT,4.01
2022-07-07 20:15 PDT,4.06
2022-07-07 20:30 PDT,4.11
2022-07-07 20:45 PDT,4.13
2022-07-07 21:00 PDT,4.15
2022-07-07 21:15 PDT,4.14
2022-07-07 21:30 PDT,4.12
2022-07-07 21:45 PDT,4.08
2022-07-07 22:00 PDT,4.02
2022-07-07 22:15 PDT,3.95
2022-07-07 22:30 PDT,3.86
2022-07-07 22:45 PDT,3.76
2022-07-07 23:00 PDT,3.65
2022-07-07 23:15 PDT,3.53
2022-07-07 23:30 PDT,3.41
2022-07-07 23:45 PDT,3.28
2022-07-08 00:00 PDT,3.16
2022-07-08 00:15 PDT,3.04
2022-07-08 00:30 PDT,2.91
2022-07-08 00:45 PDT,2.79
2022-07-08 01:00 PDT,2.68
2022-07-08 01:15 PDT,2.56
2022-07-08 01:30 PDT,2.45
2022-07-08 01:45 PDT,2.35
2022-07-08 02:00 PDT,2.25
2022-07-08 02:15 PDT,2.15
2022-07-08 02:30 PDT,2.06
2022-07-08 02:45 PDT,1.99
2022-07-08 03:00 PDT,1.92
2022-07-08 03:15 PDT,1.86
2022-07-08 03:30 PDT,1.83
2022-07-08 03:45 PDT,1.81
2022-07-08 04:00 PDT,1.8
2022-07-08 04:15 PDT,1.82
2022-07-08 04:30 PDT,1.85
2022-07-08 04:45 PDT,1.9
2022-07-08 05:00 PDT,1.97
2022-07-08 05:15 PDT,2.04
2022-07-08 05:30 PDT,2.13
2022-07-08 05:45 PDT,2.22
2022-07-08 06:00 PDT,2.31
2022-07-08 06:15 PDT,2.41
2022-07-08 06:30 PDT,2.5
2022-07-08 06:45 PDT,2.59
2022-07-08 07:00 PDT,2.67
2022-07-08 07:15 PDT,2.75
2022-07-08 07:30 PDT,2.82
2022-07-08 07:45 PDT,2.89
2022-07-08 08:00 PDT,2.95
2022-07-08 08:15 PDT,3.01
2022-07-08 08:30 PDT,3.06
2022-07-08 08:45 PDT,3.1
2022-07-08 09:00 PDT,3.14
2022-07-08 09:15 PDT,3.17
2022-07-08 09:30 PDT,3.19
2022-07-08 09:45 PDT,3.19
2022-07-08 10:00 PDT,3.19
2022-07-08 10:15 PDT,3.18
2022-07-08 10:30 PDT,3.15
2022-07-08 10:45 PDT,3.11
2022-07-08 11:00 PDT,3.07
2022-07-08 11:15 PDT,3.01
2022-07-08 11:30 PDT,2.94
2022-07-08 11:45 PDT,2.87
2022-07-08 12:00 PDT,2.8
2022-07-08 12:15 PDT,2.72
2022-07-08 12:30 PDT,2.65
2022-07-08 12:45 PDT,2.57
2022-07-08 13:00 PDT,2.5
2022-07-08 13:15 PDT,2.44
2022-07-08 13:30 PDT,2.38
2022-07-08 13:45 PDT,2.32
2022-07-08 14:00 PDT,2.28
2022-07-08 14:15 PDT,2.24
2022-07-08 14:30 PDT,2.21
2022-07-08 14:45 PDT,2.19
2022-07-08 15:00 PDT,2.18
2022-07-08 15:15 PDT,2.18
2022-07-08 15:30 PDT,2.19
2022-07-08 15:45 PDT,2.21
2022-07-08 16:00 PDT,2.25
2022-07-08 16:15 PDT,2.31
2022-07-08 16:30 PDT,2.38
2022-07-08 16:45 PDT,2.46
2022-07-08 17:00 PDT,2.56
2022-07-08 17:15 PDT,2.66
2022-07-08 17:30 PDT,2.78
2022-07-08 17:45 PDT,2.9
2022-07-08 18:00 PDT,3.03
2022-07-08 18:15 PDT,3.16
2022-07-08 18:30 PDT,3.29
2022-07-08 18:45 PDT,3.41
2022-07-08 19:00 PDT,3.53
2022-07-08 19:15 PDT,3.65
2022-07-08 19:30 PDT,3.75
2022-07-08 19:45 PDT,3.85
2022-07-08 20:00 PDT,3.94
2022-07-08 20:15 PDT,4.03
2022-07-08 20:30 PDT,4.1
2022-07-08 20:45 PDT,4.17
2022-07-08 21:00 PDT,4.22
2022-07-08 21:15 PDT,4.26
2022-07-08 21:30 PDT,4.29
2022-07-08 21:45 PDT,4.3
2022-07-08 22:00 PDT,4.29
2022-07-08 22:15 PDT,4.27
2022-07-08 22:30 PDT,4.23
2022-07-08 22:45 PDT,4.17
2022-07-08 23:00 PDT,4.09
2022-07-08 23:15 PDT,4
2022-07-08 23:30 PDT,3.89
2022-07-08 23:45 PDT,3.77
2022-07-09 00:00 PDT,3.64
2022-07-09 00:15 PDT,3.5
2022-07-09 00:30 PDT,3.35
2022-07-09 00:45 PDT,3.21
2022-07-09 01:00 PDT,3.06
2022-07-09 01:15 PDT,2.91
2022-07-09 01:30 PDT,2.76
2022-07-09 01:45 PDT,2.62
2022-07-09 02:00 PDT,2.47
2022-07-09 02:15 PDT,2.34
2022-07-09 02:30 PDT,2.2
2022-07-09 02:45 PDT,2.07
2022-07-09 03:00 PDT,1.95
2022-07-09 03:15 PDT,1.84
2022-07-09 03:30 PDT,1.73
2022-07-09 03:45 PDT,1.64
2022-07-09 04:00 PDT,1.56
2022-07-09 04:15 PDT,1.5
2022-07-09 04:30 PDT,1.46
2022-07-09 04:45 PDT,1.43
2022-07-09 05:00 PDT,1.43
2022-07-09 05:15 PDT,1.45
2022-07-09 05:30 PDT,1.48
2022-07-09 05:45 PDT,1.54
2022-07-09 06:00 PDT,1.61
2022-07-09 06:15 PDT,1.69
2022-07-09 06:30 PDT,1.79
2022-07-09 06:45 PDT,1.89
2022-07-09 07:00 PDT,2
2022-07-09 07:15 PDT,2.11
2022-07-09 07:30 PDT,2.22
2022-07-09 07:45 PDT,2.32
2022-07-09 08:00 PDT,2.42
2022-07-09 08:15 PDT,2.52
2022-07-09 08:30 PDT,2.62
2022-07-09 08:45 PDT,2.71
2022-07-09 09:00 PDT,2.8
2022-07-09 09:15 PDT,2.88
2022-07-09 09:30 PDT,2.96
2022-07-09 09:45 PDT,3.03
2022-07-09 10:00 PDT,3.1
2022-07-09 10:15 PDT,3.16
2022-07-09 10:30 PDT,3.21
2022-07-09 10:45 PDT,3.25
2022-07-09 11:00 PDT,3.28
2022-07-09 11:15 PDT,3.29
2022-07-09 11:30 PDT,3.29
2022-07-09 11:45 PDT,3.27
2022-07-09 12:00 PDT,3.24
2022-07-09 12:15 PDT,3.2
2022-07-09 12:30 PDT,3.15
2022-07-09 12:45 PDT,3.08
2022-07-09 13:00 PDT,3.02
2022-07-09 13:15 PDT,2.94
2022-07-09 13:30 PDT,2.87
2022-07-09 13:45 PDT,2.8
