Date,predictions(m)
2022-05-23 01:45 PDT,2.64
2022-05-23 02:00 PDT,2.58
2022-05-23 02:15 PDT,2.52
2022-05-23 02:30 PDT,2.48
2022-05-23 02:45 PDT,2.46
2022-05-23 03:00 PDT,2.45
2022-05-23 03:15 PDT,2.46
2022-05-23 03:30 PDT,2.48
2022-05-23 03:45 PDT,2.52
2022-05-23 04:00 PDT,2.58
2022-05-23 04:15 PDT,2.65
2022-05-23 04:30 PDT,2.72
2022-05-23 04:45 PDT,2.81
2022-05-23 05:00 PDT,2.9
2022-05-23 05:15 PDT,2.99
2022-05-23 05:30 PDT,3.08
2022-05-23 05:45 PDT,3.17
2022-05-23 06:00 PDT,3.25
2022-05-23 06:15 PDT,3.33
2022-05-23 06:30 PDT,3.4
2022-05-23 06:45 PDT,3.46
2022-05-23 07:00 PDT,3.52
2022-05-23 07:15 PDT,3.57
2022-05-23 07:30 PDT,3.61
2022-05-23 07:45 PDT,3.64
2022-05-23 08:00 PDT,3.67
2022-05-23 08:15 PDT,3.69
2022-05-23 08:30 PDT,3.69
2022-05-23 08:45 PDT,3.68
2022-05-23 09:00 PDT,3.66
2022-05-23 09:15 PDT,3.63
2022-05-23 09:30 PDT,3.58
2022-05-23 09:45 PDT,3.52
2022-05-23 10:00 PDT,3.44
2022-05-23 10:15 PDT,3.34
2022-05-23 10:30 PDT,3.24
2022-05-23 10:45 PDT,3.12
2022-05-23 11:00 PDT,3
2022-05-23 11:15 PDT,2.86
2022-05-23 11:30 PDT,2.73
2022-05-23 11:45 PDT,2.59
2022-05-23 12:00 PDT,2.46
2022-05-23 12:15 PDT,2.33
2022-05-23 12:30 PDT,2.2
2022-05-23 12:45 PDT,2.07
2022-05-23 13:00 PDT,1.95
2022-05-23 13:15 PDT,1.84
2022-05-23 13:30 PDT,1.74
2022-05-23 13:45 PDT,1.64
2022-05-23 14:00 PDT,1.55
2022-05-23 14:15 PDT,1.48
2022-05-23 14:30 PDT,1.41
2022-05-23 14:45 PDT,1.36
2022-05-23 15:00 PDT,1.33
2022-05-23 15:15 PDT,1.32
2022-05-23 15:30 PDT,1.32
2022-05-23 15:45 PDT,1.35
2022-05-23 16:00 PDT,1.39
2022-05-23 16:15 PDT,1.45
2022-05-23 16:30 PDT,1.53
2022-05-23 16:45 PDT,1.63
2022-05-23 17:00 PDT,1.74
2022-05-23 17:15 PDT,1.86
2022-05-23 17:30 PDT,1.99
2022-05-23 17:45 PDT,2.13
2022-05-23 18:00 PDT,2.27
2022-05-23 18:15 PDT,2.41
2022-05-23 18:30 PDT,2.55
2022-05-23 18:45 PDT,2.7
2022-05-23 19:00 PDT,2.85
2022-05-23 19:15 PDT,2.99
2022-05-23 19:30 PDT,3.13
2022-05-23 19:45 PDT,3.27
2022-05-23 20:00 PDT,3.41
2022-05-23 20:15 PDT,3.54
2022-05-23 20:30 PDT,3.67
2022-05-23 20:45 PDT,3.78
2022-05-23 21:00 PDT,3.88
2022-05-23 21:15 PDT,3.96
2022-05-23 21:30 PDT,4.03
2022-05-23 21:45 PDT,4.08
2022-05-23 22:00 PDT,4.1
2022-05-23 22:15 PDT,4.11
2022-05-23 22:30 PDT,4.09
2022-05-23 22:45 PDT,4.06
2022-05-23 23:00 PDT,4.01
2022-05-23 23:15 PDT,3.94
2022-05-23 23:30 PDT,3.86
2022-05-23 23:45 PDT,3.77
2022-05-24 00:00 PDT,3.67
2022-05-24 00:15 PDT,3.56
2022-05-24 00:30 PDT,3.46
2022-05-24 00:45 PDT,3.35
2022-05-24 01:00 PDT,3.24
2022-05-24 01:15 PDT,3.13
2022-05-24 01:30 PDT,3.01
2022-05-24 01:45 PDT,2.9
2022-05-24 02:00 PDT,2.79
2022-05-24 02:15 PDT,2.69
2022-05-24 02:30 PDT,2.58
2022-05-24 02:45 PDT,2.48
2022-05-24 03:00 PDT,2.39
2022-05-24 03:15 PDT,2.32
2022-05-24 03:30 PDT,2.25
2022-05-24 03:45 PDT,2.2
2022-05-24 04:00 PDT,2.17
2022-05-24 04:15 PDT,2.16
2022-05-24 04:30 PDT,2.17
2022-05-24 04:45 PDT,2.2
2022-05-24 05:00 PDT,2.25
2022-05-24 05:15 PDT,2.31
2022-05-24 05:30 PDT,2.38
2022-05-24 05:45 PDT,2.47
2022-05-24 06:00 PDT,2.56
2022-05-24 06:15 PDT,2.66
2022-05-24 06:30 PDT,2.75
2022-05-24 06:45 PDT,2.85
2022-05-24 07:00 PDT,2.94
2022-05-24 07:15 PDT,3.02
2022-05-24 07:30 PDT,3.1
2022-05-24 07:45 PDT,3.18
2022-05-24 08:00 PDT,3.24
2022-05-24 08:15 PDT,3.31
2022-05-24 08:30 PDT,3.37
2022-05-24 08:45 PDT,3.42
2022-05-24 09:00 PDT,3.47
2022-05-24 09:15 PDT,3.5
2022-05-24 09:30 PDT,3.53
2022-05-24 09:45 PDT,3.55
2022-05-24 10:00 PDT,3.56
2022-05-24 10:15 PDT,3.55
2022-05-24 10:30 PDT,3.53
2022-05-24 10:45 PDT,3.49
2022-05-24 11:00 PDT,3.44
2022-05-24 11:15 PDT,3.37
2022-05-24 11:30 PDT,3.28
2022-05-24 11:45 PDT,3.19
2022-05-24 12:00 PDT,3.08
2022-05-24 12:15 PDT,2.97
2022-05-24 12:30 PDT,2.85
2022-05-24 12:45 PDT,2.73
2022-05-24 13:00 PDT,2.61
2022-05-24 13:15 PDT,2.49
2022-05-24 13:30 PDT,2.37
2022-05-24 13:45 PDT,2.26
2022-05-24 14:00 PDT,2.15
2022-05-24 14:15 PDT,2.05
2022-05-24 14:30 PDT,1.95
2022-05-24 14:45 PDT,1.86
2022-05-24 15:00 PDT,1.78
2022-05-24 15:15 PDT,1.7
2022-05-24 15:30 PDT,1.64
2022-05-24 15:45 PDT,1.59
2022-05-24 16:00 PDT,1.56
2022-05-24 16:15 PDT,1.54
2022-05-24 16:30 PDT,1.54
2022-05-24 16:45 PDT,1.56
2022-05-24 17:00 PDT,1.6
2022-05-24 17:15 PDT,1.66
2022-05-24 17:30 PDT,1.74
2022-05-24 17:45 PDT,1.84
2022-05-24 18:00 PDT,1.95
2022-05-24 18:15 PDT,2.07
2022-05-24 18:30 PDT,2.2
2022-05-24 18:45 PDT,2.34
2022-05-24 19:00 PDT,2.48
2022-05-24 19:15 PDT,2.63
2022-05-24 19:30 PDT,2.77
2022-05-24 19:45 PDT,2.92
2022-05-24 20:00 PDT,3.06
2022-05-24 20:15 PDT,3.21
2022-05-24 20:30 PDT,3.35
2022-05-24 20:45 PDT,3.48
2022-05-24 21:00 PDT,3.62
2022-05-24 21:15 PDT,3.74
2022-05-24 21:30 PDT,3.86
2022-05-24 21:45 PDT,3.97
2022-05-24 22:00 PDT,4.06
2022-05-24 22:15 PDT,4.14
2022-05-24 22:30 PDT,4.2
2022-05-24 22:45 PDT,4.24
2022-05-24 23:00 PDT,4.25
2022-05-24 23:15 PDT,4.25
2022-05-24 23:30 PDT,4.22
2022-05-24 23:45 PDT,4.17
2022-05-25 00:00 PDT,4.1
2022-05-25 00:15 PDT,4.01
2022-05-25 00:30 PDT,3.91
2022-05-25 00:45 PDT,3.79
2022-05-25 01:00 PDT,3.67
2022-05-25 01:15 PDT,3.54
2022-05-25 01:30 PDT,3.41
2022-05-25 01:45 PDT,3.27
2022-05-25 02:00 PDT,3.14
2022-05-25 02:15 PDT,3
2022-05-25 02:30 PDT,2.86
2022-05-25 02:45 PDT,2.72
2022-05-25 03:00 PDT,2.59
2022-05-25 03:15 PDT,2.45
2022-05-25 03:30 PDT,2.32
2022-05-25 03:45 PDT,2.2
2022-05-25 04:00 PDT,2.1
2022-05-25 04:15 PDT,2
2022-05-25 04:30 PDT,1.92
2022-05-25 04:45 PDT,1.86
2022-05-25 05:00 PDT,1.82
2022-05-25 05:15 PDT,1.81
2022-05-25 05:30 PDT,1.82
2022-05-25 05:45 PDT,1.85
2022-05-25 06:00 PDT,1.9
2022-05-25 06:15 PDT,1.98
2022-05-25 06:30 PDT,2.06
2022-05-25 06:45 PDT,2.16
2022-05-25 07:00 PDT,2.26
2022-05-25 07:15 PDT,2.37
2022-05-25 07:30 PDT,2.48
2022-05-25 07:45 PDT,2.59
2022-05-25 08:00 PDT,2.69
2022-05-25 08:15 PDT,2.79
2022-05-25 08:30 PDT,2.88
2022-05-25 08:45 PDT,2.97
2022-05-25 09:00 PDT,3.06
2022-05-25 09:15 PDT,3.14
2022-05-25 09:30 PDT,3.22
2022-05-25 09:45 PDT,3.29
2022-05-25 10:00 PDT,3.36
2022-05-25 10:15 PDT,3.43
2022-05-25 10:30 PDT,3.48
2022-05-25 10:45 PDT,3.53
2022-05-25 11:00 PDT,3.56
2022-05-25 11:15 PDT,3.57
2022-05-25 11:30 PDT,3.57
2022-05-25 11:45 PDT,3.55
2022-05-25 12:00 PDT,3.51
2022-05-25 12:15 PDT,3.45
2022-05-25 12:30 PDT,3.38
2022-05-25 12:45 PDT,3.29
2022-05-25 13:00 PDT,3.19
2022-05-25 13:15 PDT,3.08
2022-05-25 13:30 PDT,2.97
2022-05-25 13:45 PDT,2.86
2022-05-25 14:00 PDT,2.74
2022-05-25 14:15 PDT,2.63
2022-05-25 14:30 PDT,2.52
2022-05-25 14:45 PDT,2.41
2022-05-25 15:00 PDT,2.31
2022-05-25 15:15 PDT,2.21
2022-05-25 15:30 PDT,2.12
2022-05-25 15:45 PDT,2.03
2022-05-25 16:00 PDT,1.95
2022-05-25 16:15 PDT,1.88
2022-05-25 16:30 PDT,1.82
2022-05-25 16:45 PDT,1.78
2022-05-25 17:00 PDT,1.75
2022-05-25 17:15 PDT,1.73
2022-05-25 17:30 PDT,1.74
2022-05-25 17:45 PDT,1.77
2022-05-25 18:00 PDT,1.82
2022-05-25 18:15 PDT,1.89
2022-05-25 18:30 PDT,1.98
2022-05-25 18:45 PDT,2.09
2022-05-25 19:00 PDT,2.21
2022-05-25 19:15 PDT,2.34
2022-05-25 19:30 PDT,2.48
2022-05-25 19:45 PDT,2.62
2022-05-25 20:00 PDT,2.77
2022-05-25 20:15 PDT,2.92
2022-05-25 20:30 PDT,3.07
2022-05-25 20:45 PDT,3.21
2022-05-25 21:00 PDT,3.35
2022-05-25 21:15 PDT,3.49
2022-05-25 21:30 PDT,3.62
2022-05-25 21:45 PDT,3.75
2022-05-25 22:00 PDT,3.88
2022-05-25 22:15 PDT,3.99
2022-05-25 22:30 PDT,4.1
2022-05-25 22:45 PDT,4.2
2022-05-25 23:00 PDT,4.27
2022-05-25 23:15 PDT,4.33
2022-05-25 23:30 PDT,4.37
2022-05-25 23:45 PDT,4.39
2022-05-26 00:00 PDT,4.38
2022-05-26 00:15 PDT,4.35
2022-05-26 00:30 PDT,4.29
2022-05-26 00:45 PDT,4.21
2022-05-26 01:00 PDT,4.11
2022-05-26 01:15 PDT,3.99
2022-05-26 01:30 PDT,3.85
2022-05-26 01:45 PDT,3.71
2022-05-26 02:00 PDT,3.55
2022-05-26 02:15 PDT,3.4
2022-05-26 02:30 PDT,3.23
2022-05-26 02:45 PDT,3.07
2022-05-26 03:00 PDT,2.91
2022-05-26 03:15 PDT,2.74
2022-05-26 03:30 PDT,2.58
2022-05-26 03:45 PDT,2.42
2022-05-26 04:00 PDT,2.27
2022-05-26 04:15 PDT,2.12
2022-05-26 04:30 PDT,1.97
2022-05-26 04:45 PDT,1.84
2022-05-26 05:00 PDT,1.73
2022-05-26 05:15 PDT,1.63
2022-05-26 05:30 PDT,1.55
2022-05-26 05:45 PDT,1.49
2022-05-26 06:00 PDT,1.46
2022-05-26 06:15 PDT,1.46
2022-05-26 06:30 PDT,1.49
2022-05-26 06:45 PDT,1.54
2022-05-26 07:00 PDT,1.61
2022-05-26 07:15 PDT,1.7
2022-05-26 07:30 PDT,1.81
2022-05-26 07:45 PDT,1.93
2022-05-26 08:00 PDT,2.05
2022-05-26 08:15 PDT,2.18
2022-05-26 08:30 PDT,2.3
2022-05-26 08:45 PDT,2.43
2022-05-26 09:00 PDT,2.54
2022-05-26 09:15 PDT,2.66
2022-05-26 09:30 PDT,2.77
2022-05-26 09:45 PDT,2.88
2022-05-26 10:00 PDT,2.98
2022-05-26 10:15 PDT,3.09
2022-05-26 10:30 PDT,3.19
2022-05-26 10:45 PDT,3.28
2022-05-26 11:00 PDT,3.37
2022-05-26 11:15 PDT,3.46
2022-05-26 11:30 PDT,3.53
2022-05-26 11:45 PDT,3.59
2022-05-26 12:00 PDT,3.64
2022-05-26 12:15 PDT,3.66
2022-05-26 12:30 PDT,3.67
2022-05-26 12:45 PDT,3.65
2022-05-26 13:00 PDT,3.61
2022-05-26 13:15 PDT,3.55
2022-05-26 13:30 PDT,3.47
2022-05-26 13:45 PDT,3.38
2022-05-26 14:00 PDT,3.28
2022-05-26 14:15 PDT,3.17
2022-05-26 14:30 PDT,3.06
2022-05-26 14:45 PDT,2.94
2022-05-26 15:00 PDT,2.83
2022-05-26 15:15 PDT,2.72
2022-05-26 15:30 PDT,2.62
2022-05-26 15:45 PDT,2.51
2022-05-26 16:00 PDT,2.42
2022-05-26 16:15 PDT,2.32
2022-05-26 16:30 PDT,2.24
2022-05-26 16:45 PDT,2.16
2022-05-26 17:00 PDT,2.08
2022-05-26 17:15 PDT,2.02
2022-05-26 17:30 PDT,1.97
2022-05-26 17:45 PDT,1.93
2022-05-26 18:00 PDT,1.92
2022-05-26 18:15 PDT,1.92
2022-05-26 18:30 PDT,1.94
2022-05-26 18:45 PDT,1.99
2022-05-26 19:00 PDT,2.06
2022-05-26 19:15 PDT,2.15
2022-05-26 19:30 PDT,2.26
2022-05-26 19:45 PDT,2.38
2022-05-26 20:00 PDT,2.52
2022-05-26 20:15 PDT,2.66
2022-05-26 20:30 PDT,2.81
2022-05-26 20:45 PDT,2.96
2022-05-26 21:00 PDT,3.11
2022-05-26 21:15 PDT,3.26
2022-05-26 21:30 PDT,3.4
2022-05-26 21:45 PDT,3.54
2022-05-26 22:00 PDT,3.67
2022-05-26 22:15 PDT,3.8
2022-05-26 22:30 PDT,3.92
2022-05-26 22:45 PDT,4.04
2022-05-26 23:00 PDT,4.15
2022-05-26 23:15 PDT,4.25
2022-05-26 23:30 PDT,4.33
2022-05-26 23:45 PDT,4.4
2022-05-27 00:00 PDT,4.45
2022-05-27 00:15 PDT,4.49
2022-05-27 00:30 PDT,4.49
2022-05-27 00:45 PDT,4.47
2022-05-27 01:00 PDT,4.43
2022-05-27 01:15 PDT,4.35
2022-05-27 01:30 PDT,4.26
2022-05-27 01:45 PDT,4.13
2022-05-27 02:00 PDT,3.99
2022-05-27 02:15 PDT,3.84
2022-05-27 02:30 PDT,3.67
2022-05-27 02:45 PDT,3.49
2022-05-27 03:00 PDT,3.31
2022-05-27 03:15 PDT,3.13
2022-05-27 03:30 PDT,2.94
2022-05-27 03:45 PDT,2.76
2022-05-27 04:00 PDT,2.58
2022-05-27 04:15 PDT,2.4
2022-05-27 04:30 PDT,2.22
2022-05-27 04:45 PDT,2.05
2022-05-27 05:00 PDT,1.89
2022-05-27 05:15 PDT,1.73
2022-05-27 05:30 PDT,1.59
2022-05-27 05:45 PDT,1.46
2022-05-27 06:00 PDT,1.35
2022-05-27 06:15 PDT,1.26
2022-05-27 06:30 PDT,1.2
2022-05-27 06:45 PDT,1.17
2022-05-27 07:00 PDT,1.16
2022-05-27 07:15 PDT,1.19
2022-05-27 07:30 PDT,1.24
2022-05-27 07:45 PDT,1.32
2022-05-27 08:00 PDT,1.42
2022-05-27 08:15 PDT,1.54
2022-05-27 08:30 PDT,1.67
2022-05-27 08:45 PDT,1.81
2022-05-27 09:00 PDT,1.96
2022-05-27 09:15 PDT,2.1
2022-05-27 09:30 PDT,2.24
2022-05-27 09:45 PDT,2.38
2022-05-27 10:00 PDT,2.51
2022-05-27 10:15 PDT,2.65
2022-05-27 10:30 PDT,2.77
2022-05-27 10:45 PDT,2.9
2022-05-27 11:00 PDT,3.02
2022-05-27 11:15 PDT,3.14
2022-05-27 11:30 PDT,3.26
2022-05-27 11:45 PDT,3.38
2022-05-27 12:00 PDT,3.48
2022-05-27 12:15 PDT,3.58
2022-05-27 12:30 PDT,3.66
2022-05-27 12:45 PDT,3.72
2022-05-27 13:00 PDT,3.77
2022-05-27 13:15 PDT,3.79
2022-05-27 13:30 PDT,3.78
2022-05-27 13:45 PDT,3.75
2022-05-27 14:00 PDT,3.69
2022-05-27 14:15 PDT,3.62
2022-05-27 14:30 PDT,3.53
2022-05-27 14:45 PDT,3.43
2022-05-27 15:00 PDT,3.32
2022-05-27 15:15 PDT,3.2
2022-05-27 15:30 PDT,3.09
2022-05-27 15:45 PDT,2.97
2022-05-27 16:00 PDT,2.86
2022-05-27 16:15 PDT,2.75
2022-05-27 16:30 PDT,2.65
2022-05-27 16:45 PDT,2.56
2022-05-27 17:00 PDT,2.47
2022-05-27 17:15 PDT,2.38
2022-05-27 17:30 PDT,2.31
2022-05-27 17:45 PDT,2.24
2022-05-27 18:00 PDT,2.18
2022-05-27 18:15 PDT,2.13
2022-05-27 18:30 PDT,2.09
2022-05-27 18:45 PDT,2.08
2022-05-27 19:00 PDT,2.08
2022-05-27 19:15 PDT,2.11
2022-05-27 19:30 PDT,2.16
2022-05-27 19:45 PDT,2.24
2022-05-27 20:00 PDT,2.33
2022-05-27 20:15 PDT,2.45
2022-05-27 20:30 PDT,2.58
2022-05-27 20:45 PDT,2.72
2022-05-27 21:00 PDT,2.87
2022-05-27 21:15 PDT,3.03
2022-05-27 21:30 PDT,3.18
2022-05-27 21:45 PDT,3.33
2022-05-27 22:00 PDT,3.47
2022-05-27 22:15 PDT,3.61
2022-05-27 22:30 PDT,3.74
2022-05-27 22:45 PDT,3.87
2022-05-27 23:00 PDT,3.98
2022-05-27 23:15 PDT,4.09
2022-05-27 23:30 PDT,4.2
2022-05-27 23:45 PDT,4.29
2022-05-28 00:00 PDT,4.38
2022-05-28 00:15 PDT,4.45
2022-05-28 00:30 PDT,4.5
2022-05-28 00:45 PDT,4.54
2022-05-28 01:00 PDT,4.55
2022-05-28 01:15 PDT,4.54
2022-05-28 01:30 PDT,4.51
2022-05-28 01:45 PDT,4.44
2022-05-28 02:00 PDT,4.35
2022-05-28 02:15 PDT,4.23
2022-05-28 02:30 PDT,4.09
2022-05-28 02:45 PDT,3.93
2022-05-28 03:00 PDT,3.75
2022-05-28 03:15 PDT,3.56
2022-05-28 03:30 PDT,3.37
2022-05-28 03:45 PDT,3.17
2022-05-28 04:00 PDT,2.97
2022-05-28 04:15 PDT,2.77
2022-05-28 04:30 PDT,2.57
2022-05-28 04:45 PDT,2.38
2022-05-28 05:00 PDT,2.19
2022-05-28 05:15 PDT,2.01
2022-05-28 05:30 PDT,1.83
2022-05-28 05:45 PDT,1.66
2022-05-28 06:00 PDT,1.5
2022-05-28 06:15 PDT,1.35
2022-05-28 06:30 PDT,1.22
2022-05-28 06:45 PDT,1.11
2022-05-28 07:00 PDT,1.02
2022-05-28 07:15 PDT,0.96
2022-05-28 07:30 PDT,0.93
2022-05-28 07:45 PDT,0.93
2022-05-28 08:00 PDT,0.97
2022-05-28 08:15 PDT,1.03
2022-05-28 08:30 PDT,1.12
2022-05-28 08:45 PDT,1.23
2022-05-28 09:00 PDT,1.36
2022-05-28 09:15 PDT,1.51
2022-05-28 09:30 PDT,1.66
2022-05-28 09:45 PDT,1.82
2022-05-28 10:00 PDT,1.98
2022-05-28 10:15 PDT,2.14
2022-05-28 10:30 PDT,2.3
2022-05-28 10:45 PDT,2.45
2022-05-28 11:00 PDT,2.6
2022-05-28 11:15 PDT,2.74
2022-05-28 11:30 PDT,2.88
2022-05-28 11:45 PDT,3.02
2022-05-28 12:00 PDT,3.16
2022-05-28 12:15 PDT,3.3
2022-05-28 12:30 PDT,3.43
2022-05-28 12:45 PDT,3.55
2022-05-28 13:00 PDT,3.66
2022-05-28 13:15 PDT,3.75
2022-05-28 13:30 PDT,3.82
2022-05-28 13:45 PDT,3.87
